# BEGIN PHI DATASET
#BLOCK HEADER time:0
#x	y	phi	id	pressure

5.25	3.75	-0.122525	1	0
5.35	3.75	-0.120192	1	0
5.45	3.75	-0.117147	1	0
5.55	3.75	-0.113435	1	0
5.65	3.75	-0.10911	1	0
5.75	3.75	-0.104226	1	0
5.85	3.75	-0.0988379	1	0
5.95	3.75	-0.0929968	1	0
6.05	3.75	-0.0867517	1	0
6.15	3.75	-0.0801471	1	0
6.25	3.75	-0.0732233	1	0
6.35	3.75	-0.0660163	1	0
6.45	3.75	-0.0585581	1	0
6.55	3.75	-0.0508769	1	0
6.65	3.75	-0.0429976	1	0
6.75	3.75	-0.0349419	1	0
6.85	3.75	-0.0267289	1	0
6.95	3.75	-0.0183753	1	0
7.05	3.75	-0.00989588	1	0
7.15	3.75	-0.00130342	1	0
2.85	3.85	-0.00617629	1	0
2.95	3.85	-0.0149468	1	0
3.05	3.85	-0.0236154	1	0
3.15	3.85	-0.0321698	1	0
3.25	3.85	-0.0405961	1	0
3.35	3.85	-0.0488781	1	0
3.45	3.85	-0.0569974	1	0
3.55	3.85	-0.0649324	1	0
3.65	3.85	-0.0726585	1	0
3.75	3.85	-0.0801471	1	0
3.85	3.85	-0.0873654	1	0
3.95	3.85	-0.0942759	1	0
4.05	3.85	-0.100836	1	0
4.15	3.85	-0.106996	1	0
4.25	3.85	-0.112705	1	0
4.35	3.85	-0.117902	1	0
4.45	3.85	-0.122524	1	0
4.55	3.85	-0.126509	1	0
4.65	3.85	-0.129792	1	0
4.75	3.85	-0.132314	1	0
4.85	3.85	-0.134026	1	0
4.95	3.85	-0.134891	1	0
5.05	3.85	-0.134891	1	0
5.15	3.85	-0.134026	1	0
5.25	3.85	-0.132314	1	0
5.35	3.85	-0.129792	1	0
5.45	3.85	-0.126509	1	0
5.55	3.85	-0.122524	1	0
5.65	3.85	-0.117902	1	0
5.75	3.85	-0.112705	1	0
5.85	3.85	-0.106997	1	0
5.95	3.85	-0.100836	1	0
6.05	3.85	-0.0942759	1	0
6.15	3.85	-0.0873654	1	0
6.25	3.85	-0.0801471	1	0
6.35	3.85	-0.0726585	1	0
6.45	3.85	-0.0649325	1	0
6.55	3.85	-0.0569974	1	0
6.65	3.85	-0.0488781	1	0
6.75	3.85	-0.0405961	1	0
6.85	3.85	-0.0321698	1	0
6.95	3.85	-0.0236154	1	0
7.05	3.85	-0.0149468	1	0
7.15	3.85	-0.00617631	1	0
2.75	3.95	-0.00170584	1	0
2.85	3.95	-0.0107303	1	0
2.95	3.95	-0.0196741	1	0
3.05	3.95	-0.0285277	1	0
3.15	3.95	-0.0372795	1	0
3.25	3.95	-0.0459167	1	0
3.35	3.95	-0.0544239	1	0
3.45	3.95	-0.0627836	1	0
3.55	3.95	-0.0709749	1	0
3.65	3.95	-0.0789737	1	0
3.75	3.95	-0.0867517	1	0
3.85	3.95	-0.0942759	1	0
3.95	3.95	-0.101508	1	0
4.05	3.95	-0.108402	1	0
4.15	3.95	-0.114907	1	0
4.25	3.95	-0.120965	1	0
4.35	3.95	-0.126509	1	0
4.45	3.95	-0.131467	1	0
4.55	3.95	-0.135763	1	0
4.65	3.95	-0.13932	1	0
4.75	3.95	-0.142065	1	0
4.85	3.95	-0.143934	1	0
4.95	3.95	-0.144881	1	0
5.05	3.95	-0.144881	1	0
5.15	3.95	-0.143934	1	0
5.25	3.95	-0.142065	1	0
5.35	3.95	-0.13932	1	0
5.45	3.95	-0.135763	1	0
5.55	3.95	-0.131467	1	0
5.65	3.95	-0.126509	1	0
5.75	3.95	-0.120965	1	0
5.85	3.95	-0.114907	1	0
5.95	3.95	-0.108402	1	0
6.05	3.95	-0.101508	1	0
6.15	3.95	-0.0942759	1	0
6.25	3.95	-0.0867517	1	0
6.35	3.95	-0.0789737	1	0
6.45	3.95	-0.0709749	1	0
6.55	3.95	-0.0627836	1	0
6.65	3.95	-0.0544239	1	0
6.75	3.95	-0.0459167	1	0
6.85	3.95	-0.0372795	1	0
6.95	3.95	-0.0285277	1	0
7.05	3.95	-0.0196742	1	0
7.15	3.95	-0.0107303	1	0
7.25	3.95	-0.00170581	1	0
2.75	4.05	-0.00576651	1	0
2.85	4.05	-0.0149468	1	0
2.95	4.05	-0.0240575	1	0
3.05	4.05	-0.0330899	1	0
3.15	4.05	-0.0420337	1	0
3.25	4.05	-0.0508769	1	0
3.35	4.05	-0.0596057	1	0
3.45	4.05	-0.0682034	1	0
3.55	4.05	-0.0766506	1	0
3.65	4.05	-0.0849243	1	0
3.75	4.05	-0.0929968	1	0
3.85	4.05	-0.100836	1	0
3.95	4.05	-0.108402	1	0
4.05	4.05	-0.11565	1	0
4.15	4.05	-0.122524	1	0
4.25	4.05	-0.128963	1	0
4.35	4.05	-0.134891	1	0
4.45	4.05	-0.140227	1	0
4.55	4.05	-0.144881	1	0
4.65	4.05	-0.148758	1	0
4.75	4.05	-0.151766	1	0
4.85	4.05	-0.153823	1	0
4.95	4.05	-0.154869	1	0
5.05	4.05	-0.154869	1	0
5.15	4.05	-0.153823	1	0
5.25	4.05	-0.151766	1	0
5.35	4.05	-0.148758	1	0
5.45	4.05	-0.144881	1	0
5.55	4.05	-0.140227	1	0
5.65	4.05	-0.134891	1	0
5.75	4.05	-0.128963	1	0
5.85	4.05	-0.122525	1	0
5.95	4.05	-0.11565	1	0
6.05	4.05	-0.108402	1	0
6.15	4.05	-0.100836	1	0
6.25	4.05	-0.0929968	1	0
6.35	4.05	-0.0849243	1	0
6.45	4.05	-0.0766507	1	0
6.55	4.05	-0.0682034	1	0
6.65	4.05	-0.0596057	1	0
6.75	4.05	-0.0508769	1	0
6.85	4.05	-0.0420337	1	0
6.95	4.05	-0.0330899	1	0
7.05	4.05	-0.0240576	1	0
7.15	4.05	-0.0149468	1	0
7.25	4.05	-0.00576648	1	0
2.65	4.15	-0.000100002	1	0
2.75	4.15	-0.00947975	1	0
2.85	4.15	-0.0188074	1	0
2.95	4.15	-0.0280766	1	0
3.05	4.15	-0.0372795	1	0
3.15	4.15	-0.0464073	1	0
3.25	4.15	-0.0554492	1	0
3.35	4.15	-0.0643929	1	0
3.45	4.15	-0.0732233	1	0
3.55	4.15	-0.0819226	1	0
3.65	4.15	-0.0904694	1	0
3.75	4.15	-0.0988378	1	0
3.85	4.15	-0.106996	1	0
3.95	4.15	-0.114907	1	0
4.05	4.15	-0.122524	1	0
4.15	4.15	-0.129792	1	0
4.25	4.15	-0.136642	1	0
4.35	4.15	-0.142995	1	0
4.45	4.15	-0.148758	1	0
4.55	4.15	-0.153823	1	0
4.65	4.15	-0.158076	1	0
4.75	4.15	-0.1614	1	0
4.85	4.15	-0.163687	1	0
4.95	4.15	-0.164853	1	0
5.05	4.15	-0.164853	1	0
5.15	4.15	-0.163687	1	0
5.25	4.15	-0.1614	1	0
5.35	4.15	-0.158076	1	0
5.45	4.15	-0.153823	1	0
5.55	4.15	-0.148758	1	0
5.65	4.15	-0.142995	1	0
5.75	4.15	-0.136642	1	0
5.85	4.15	-0.129792	1	0
5.95	4.15	-0.122524	1	0
6.05	4.15	-0.114907	1	0
6.15	4.15	-0.106996	1	0
6.25	4.15	-0.0988378	1	0
6.35	4.15	-0.0904694	1	0
6.45	4.15	-0.0819227	1	0
6.55	4.15	-0.0732233	1	0
6.65	4.15	-0.0643929	1	0
6.75	4.15	-0.0554492	1	0
6.85	4.15	-0.0464073	1	0
6.95	4.15	-0.0372795	1	0
7.05	4.15	-0.0280766	1	0
7.15	4.15	-0.0188075	1	0
7.25	4.15	-0.0094797	1	0
7.35	4.15	-0.000100002	1	0
2.65	4.25	-0.00332206	1	0
2.75	4.25	-0.0128292	1	0
2.85	4.25	-0.0222941	1	0
2.95	4.25	-0.0317112	1	0
3.05	4.25	-0.0410742	1	0
3.15	4.25	-0.0503754	1	0
3.25	4.25	-0.0596057	1	0
3.35	4.25	-0.0687543	1	0
3.45	4.25	-0.0778082	1	0
3.55	4.25	-0.0867517	1	0
3.65	4.25	-0.0955656	1	0
3.75	4.25	-0.104226	1	0
3.85	4.25	-0.112705	1	0
3.95	4.25	-0.120965	1	0
4.05	4.25	-0.128963	1	0
4.15	4.25	-0.136642	1	0
4.25	4.25	-0.143934	1	0
4.35	4.25	-0.150753	1	0
4.45	4.25	-0.156995	1	0
4.55	4.25	-0.162536	1	0
4.65	4.25	-0.167235	1	0
4.75	4.25	-0.170943	1	0
4.85	4.25	-0.173515	1	0
4.95	4.25	-0.174834	1	0
5.05	4.25	-0.174834	1	0
5.15	4.25	-0.173515	1	0
5.25	4.25	-0.170943	1	0
5.35	4.25	-0.167235	1	0
5.45	4.25	-0.162536	1	0
5.55	4.25	-0.156995	1	0
5.65	4.25	-0.150753	1	0
5.75	4.25	-0.143934	1	0
5.85	4.25	-0.136642	1	0
5.95	4.25	-0.128963	1	0
6.05	4.25	-0.120965	1	0
6.15	4.25	-0.112705	1	0
6.25	4.25	-0.104226	1	0
6.35	4.25	-0.0955656	1	0
6.45	4.25	-0.0867517	1	0
6.55	4.25	-0.0778083	1	0
6.65	4.25	-0.0687543	1	0
6.75	4.25	-0.0596057	1	0
6.85	4.25	-0.0503754	1	0
6.95	4.25	-0.0410742	1	0
7.05	4.25	-0.0317112	1	0
7.15	4.25	-0.0222941	1	0
7.25	4.25	-0.0128292	1	0
7.35	4.25	-0.00332206	1	0
2.65	4.35	-0.00617628	1	0
2.75	4.35	-0.0157992	1	0
2.85	4.35	-0.0253892	1	0
2.95	4.35	-0.0349419	1	0
3.05	4.35	-0.044452	1	0
3.15	4.35	-0.0539133	1	0
3.25	4.35	-0.0633184	1	0
3.35	4.35	-0.0726585	1	0
3.45	4.35	-0.0819226	1	0
3.55	4.35	-0.0910975	1	0
3.65	4.35	-0.100167	1	0
3.75	4.35	-0.10911	1	0
3.85	4.35	-0.117902	1	0
3.95	4.35	-0.126509	1	0
4.05	4.35	-0.134891	1	0
4.15	4.35	-0.142995	1	0
4.25	4.35	-0.150753	1	0
4.35	4.35	-0.158076	1	0
4.45	4.35	-0.164853	1	0
4.55	4.35	-0.170943	1	0
4.65	4.35	-0.176176	1	0
4.75	4.35	-0.180358	1	0
4.85	4.35	-0.183292	1	0
4.95	4.35	-0.184808	1	0
5.05	4.35	-0.184808	1	0
5.15	4.35	-0.183292	1	0
5.25	4.35	-0.180358	1	0
5.35	4.35	-0.176176	1	0
5.45	4.35	-0.170943	1	0
5.55	4.35	-0.164853	1	0
5.65	4.35	-0.158076	1	0
5.75	4.35	-0.150753	1	0
5.85	4.35	-0.142995	1	0
5.95	4.35	-0.134891	1	0
6.05	4.35	-0.126509	1	0
6.15	4.35	-0.117902	1	0
6.25	4.35	-0.10911	1	0
6.35	4.35	-0.100167	1	0
6.45	4.35	-0.0910975	1	0
6.55	4.35	-0.0819227	1	0
6.65	4.35	-0.0726585	1	0
6.75	4.35	-0.0633184	1	0
6.85	4.35	-0.0539133	1	0
6.95	4.35	-0.044452	1	0
7.05	4.35	-0.0349419	1	0
7.15	4.35	-0.0253893	1	0
7.25	4.35	-0.0157992	1	0
7.35	4.35	-0.00617628	1	0
2.65	4.45	-0.00864962	1	0
2.75	4.45	-0.0183753	1	0
2.85	4.45	-0.0280766	1	0
2.95	4.45	-0.0377501	1	0
3.05	4.45	-0.047392	1	0
3.15	4.45	-0.0569974	1	0
3.25	4.45	-0.0665606	1	0
3.35	4.45	-0.0760747	1	0
3.45	4.45	-0.0855312	1	0
3.55	4.45	-0.0949194	1	0
3.65	4.45	-0.104226	1	0
3.75	4.45	-0.113435	1	0
3.85	4.45	-0.122524	1	0
3.95	4.45	-0.131467	1	0
4.05	4.45	-0.140227	1	0
4.15	4.45	-0.148758	1	0
4.25	4.45	-0.156995	1	0
4.35	4.45	-0.164853	1	0
4.45	4.45	-0.172218	1	0
4.55	4.45	-0.178937	1	0
4.65	4.45	-0.184808	1	0
4.75	4.45	-0.189585	1	0
4.85	4.45	-0.192991	1	0
4.95	4.45	-0.194773	1	0
5.05	4.45	-0.194773	1	0
5.15	4.45	-0.192991	1	0
5.25	4.45	-0.189585	1	0
5.35	4.45	-0.184808	1	0
5.45	4.45	-0.178937	1	0
5.55	4.45	-0.172218	1	0
5.65	4.45	-0.164853	1	0
5.75	4.45	-0.156995	1	0
5.85	4.45	-0.148758	1	0
5.95	4.45	-0.140227	1	0
6.05	4.45	-0.131467	1	0
6.15	4.45	-0.122524	1	0
6.25	4.45	-0.113435	1	0
6.35	4.45	-0.104226	1	0
6.45	4.45	-0.0949194	1	0
6.55	4.45	-0.0855312	1	0
6.65	4.45	-0.0760747	1	0
6.75	4.45	-0.0665606	1	0
6.85	4.45	-0.0569974	1	0
6.95	4.45	-0.047392	1	0
7.05	4.45	-0.0377502	1	0
7.15	4.45	-0.0280766	1	0
7.25	4.45	-0.0183753	1	0
7.35	4.45	-0.00864962	1	0
2.55	4.55	-0.000901625	1	0
2.65	4.55	-0.0107303	1	0
2.75	4.55	-0.0205441	1	0
2.85	4.55	-0.0303412	1	0
2.95	4.55	-0.0401191	1	0
3.05	4.55	-0.0498751	1	0
3.15	4.55	-0.0596057	1	0
3.25	4.55	-0.0693069	1	0
3.35	4.55	-0.0789737	1	0
3.45	4.55	-0.0885999	1	0
3.55	4.55	-0.0981777	1	0
3.65	4.55	-0.107698	1	0
3.75	4.55	-0.117147	1	0
3.85	4.55	-0.126509	1	0
3.95	4.55	-0.135763	1	0
4.05	4.55	-0.144881	1	0
4.15	4.55	-0.153823	1	0
4.25	4.55	-0.162536	1	0
4.35	4.55	-0.170943	1	0
4.45	4.55	-0.178937	1	0
4.55	4.55	-0.18636	1	0
4.65	4.55	-0.192991	1	0
4.75	4.55	-0.198522	1	0
4.85	4.55	-0.202566	1	0
4.95	4.55	-0.204723	1	0
5.05	4.55	-0.204723	1	0
5.15	4.55	-0.202566	1	0
5.25	4.55	-0.198522	1	0
5.35	4.55	-0.192991	1	0
5.45	4.55	-0.18636	1	0
5.55	4.55	-0.178937	1	0
5.65	4.55	-0.170943	1	0
5.75	4.55	-0.162536	1	0
5.85	4.55	-0.153823	1	0
5.95	4.55	-0.144881	1	0
6.05	4.55	-0.135763	1	0
6.15	4.55	-0.126509	1	0
6.25	4.55	-0.117147	1	0
6.35	4.55	-0.107698	1	0
6.45	4.55	-0.0981778	1	0
6.55	4.55	-0.0885999	1	0
6.65	4.55	-0.0789737	1	0
6.75	4.55	-0.0693069	1	0
6.85	4.55	-0.0596057	1	0
6.95	4.55	-0.0498751	1	0
7.05	4.55	-0.0401191	1	0
7.15	4.55	-0.0303412	1	0
7.25	4.55	-0.0205441	1	0
7.35	4.55	-0.0107303	1	0
7.45	4.55	-0.000901625	1	0
2.55	4.65	-0.00251262	1	0
2.65	4.65	-0.0124079	1	0
2.75	4.65	-0.0222941	1	0
2.85	4.65	-0.0321698	1	0
2.95	4.65	-0.0420337	1	0
3.05	4.65	-0.0518839	1	0
3.15	4.65	-0.0617183	1	0
3.25	4.65	-0.0715343	1	0
3.35	4.65	-0.0813287	1	0
3.45	4.65	-0.0910975	1	0
3.55	4.65	-0.100836	1	0
3.65	4.65	-0.110537	1	0
3.75	4.65	-0.120192	1	0
3.85	4.65	-0.129792	1	0
3.95	4.65	-0.13932	1	0
4.05	4.65	-0.148758	1	0
4.15	4.65	-0.158076	1	0
4.25	4.65	-0.167235	1	0
4.35	4.65	-0.176176	1	0
4.45	4.65	-0.184808	1	0
4.55	4.65	-0.192991	1	0
4.65	4.65	-0.200503	1	0
4.75	4.65	-0.206988	1	0
4.85	4.65	-0.211921	1	0
4.95	4.65	-0.214645	1	0
5.05	4.65	-0.214645	1	0
5.15	4.65	-0.211921	1	0
5.25	4.65	-0.206988	1	0
5.35	4.65	-0.200503	1	0
5.45	4.65	-0.192991	1	0
5.55	4.65	-0.184808	1	0
5.65	4.65	-0.176176	1	0
5.75	4.65	-0.167235	1	0
5.85	4.65	-0.158076	1	0
5.95	4.65	-0.148758	1	0
6.05	4.65	-0.13932	1	0
6.15	4.65	-0.129792	1	0
6.25	4.65	-0.120192	1	0
6.35	4.65	-0.110537	1	0
6.45	4.65	-0.100836	1	0
6.55	4.65	-0.0910975	1	0
6.65	4.65	-0.0813287	1	0
6.75	4.65	-0.0715343	1	0
6.85	4.65	-0.0617183	1	0
6.95	4.65	-0.0518839	1	0
7.05	4.65	-0.0420337	1	0
7.15	4.65	-0.0321698	1	0
7.25	4.65	-0.022294	1	0
7.35	4.65	-0.0124079	1	0
7.45	4.65	-0.00251262	1	0
2.55	4.75	-0.00372779	1	0
2.65	4.75	-0.0136739	1	0
2.75	4.75	-0.0236154	1	0
2.85	4.75	-0.0335514	1	0
2.95	4.75	-0.0434812	1	0
3.05	4.75	-0.053404	1	0
3.15	4.75	-0.0633184	1	0
3.25	4.75	-0.0732233	1	0
3.35	4.75	-0.0831168	1	0
3.45	4.75	-0.0929968	1	0
3.55	4.75	-0.102861	1	0
3.65	4.75	-0.112705	1	0
3.75	4.75	-0.122525	1	0
3.85	4.75	-0.132314	1	0
3.95	4.75	-0.142065	1	0
4.05	4.75	-0.151766	1	0
4.15	4.75	-0.1614	1	0
4.25	4.75	-0.170943	1	0
4.35	4.75	-0.180358	1	0
4.45	4.75	-0.189585	1	0
4.55	4.75	-0.198522	1	0
4.65	4.75	-0.206988	1	0
4.75	4.75	-0.214645	1	0
4.85	4.75	-0.220845	1	0
4.95	4.75	-0.224505	1	0
5.05	4.75	-0.224505	1	0
5.15	4.75	-0.220845	1	0
5.25	4.75	-0.214645	1	0
5.35	4.75	-0.206988	1	0
5.45	4.75	-0.198522	1	0
5.55	4.75	-0.189585	1	0
5.65	4.75	-0.180358	1	0
5.75	4.75	-0.170943	1	0
5.85	4.75	-0.1614	1	0
5.95	4.75	-0.151766	1	0
6.05	4.75	-0.142065	1	0
6.15	4.75	-0.132314	1	0
6.25	4.75	-0.122525	1	0
6.35	4.75	-0.112705	1	0
6.45	4.75	-0.102861	1	0
6.55	4.75	-0.0929969	1	0
6.65	4.75	-0.0831168	1	0
6.75	4.75	-0.0732233	1	0
6.85	4.75	-0.0633184	1	0
6.95	4.75	-0.053404	1	0
7.05	4.75	-0.0434813	1	0
7.15	4.75	-0.0335514	1	0
7.25	4.75	-0.0236153	1	0
7.35	4.75	-0.0136739	1	0
7.45	4.75	-0.00372779	1	0
2.55	4.85	-0.00454123	1	0
2.65	4.85	-0.0145217	1	0
2.75	4.85	-0.0245006	1	0
2.85	4.85	-0.0344774	1	0
2.95	4.85	-0.0444519	1	0
3.05	4.85	-0.0544239	1	0
3.15	4.85	-0.0643929	1	0
3.25	4.85	-0.0743583	1	0
3.35	4.85	-0.0843196	1	0
3.45	4.85	-0.0942759	1	0
3.55	4.85	-0.104226	1	0
3.65	4.85	-0.114169	1	0
3.75	4.85	-0.124103	1	0
3.85	4.85	-0.134026	1	0
3.95	4.85	-0.143934	1	0
4.05	4.85	-0.153823	1	0
4.15	4.85	-0.163687	1	0
4.25	4.85	-0.173515	1	0
4.35	4.85	-0.183292	1	0
4.45	4.85	-0.192991	1	0
4.55	4.85	-0.202566	1	0
4.65	4.85	-0.211921	1	0
4.75	4.85	-0.220845	1	0
4.85	4.85	-0.228787	1	0
4.95	4.85	-0.234189	1	0
5.05	4.85	-0.234189	1	0
5.15	4.85	-0.228787	1	0
5.25	4.85	-0.220845	1	0
5.35	4.85	-0.211921	1	0
5.45	4.85	-0.202566	1	0
5.55	4.85	-0.192991	1	0
5.65	4.85	-0.183292	1	0
5.75	4.85	-0.173515	1	0
5.85	4.85	-0.163687	1	0
5.95	4.85	-0.153823	1	0
6.05	4.85	-0.143934	1	0
6.15	4.85	-0.134026	1	0
6.25	4.85	-0.124103	1	0
6.35	4.85	-0.114169	1	0
6.45	4.85	-0.104226	1	0
6.55	4.85	-0.0942759	1	0
6.65	4.85	-0.0843196	1	0
6.75	4.85	-0.0743583	1	0
6.85	4.85	-0.0643929	1	0
6.95	4.85	-0.0544239	1	0
7.05	4.85	-0.044452	1	0
7.15	4.85	-0.0344774	1	0
7.25	4.85	-0.0245005	1	0
7.35	4.85	-0.0145217	1	0
7.45	4.85	-0.00454123	1	0
2.55	4.95	-0.00494897	1	0
2.65	4.95	-0.0149468	1	0
2.75	4.95	-0.0249445	1	0
2.85	4.95	-0.0349419	1	0
2.95	4.95	-0.044939	1	0
3.05	4.95	-0.0549359	1	0
3.15	4.95	-0.0649324	1	0
3.25	4.95	-0.0749286	1	0
3.35	4.95	-0.0849243	1	0
3.45	4.95	-0.0949194	1	0
3.55	4.95	-0.104914	1	0
3.65	4.95	-0.114907	1	0
3.75	4.95	-0.1249	1	0
3.85	4.95	-0.134891	1	0
3.95	4.95	-0.144881	1	0
4.05	4.95	-0.154869	1	0
4.15	4.95	-0.164853	1	0
4.25	4.95	-0.174834	1	0
4.35	4.95	-0.184808	1	0
4.45	4.95	-0.194773	1	0
4.55	4.95	-0.204723	1	0
4.65	4.95	-0.214645	1	0
4.75	4.95	-0.224505	1	0
4.85	4.95	-0.234189	1	0
4.95	4.95	-0.242929	1	0
5.05	4.95	-0.242929	1	0
5.15	4.95	-0.234189	1	0
5.25	4.95	-0.224505	1	0
5.35	4.95	-0.214645	1	0
5.45	4.95	-0.204723	1	0
5.55	4.95	-0.194773	1	0
5.65	4.95	-0.184808	1	0
5.75	4.95	-0.174834	1	0
5.85	4.95	-0.164853	1	0
5.95	4.95	-0.154868	1	0
6.05	4.95	-0.144881	1	0
6.15	4.95	-0.134891	1	0
6.25	4.95	-0.1249	1	0
6.35	4.95	-0.114907	1	0
6.45	4.95	-0.104914	1	0
6.55	4.95	-0.0949194	1	0
6.65	4.95	-0.0849242	1	0
6.75	4.95	-0.0749286	1	0
6.85	4.95	-0.0649324	1	0
6.95	4.95	-0.0549359	1	0
7.05	4.95	-0.0449391	1	0
7.15	4.95	-0.0349419	1	0
7.25	4.95	-0.0249444	1	0
7.35	4.95	-0.0149468	1	0
7.45	4.95	-0.00494897	1	0
2.55	5.05	-0.00494897	1	0
2.65	5.05	-0.0149468	1	0
2.75	5.05	-0.0249445	1	0
2.85	5.05	-0.0349419	1	0
2.95	5.05	-0.044939	1	0
3.05	5.05	-0.0549359	1	0
3.15	5.05	-0.0649324	1	0
3.25	5.05	-0.0749286	1	0
3.35	5.05	-0.0849243	1	0
3.45	5.05	-0.0949194	1	0
3.55	5.05	-0.104914	1	0
3.65	5.05	-0.114907	1	0
3.75	5.05	-0.1249	1	0
3.85	5.05	-0.134891	1	0
3.95	5.05	-0.144881	1	0
4.05	5.05	-0.154869	1	0
4.15	5.05	-0.164853	1	0
4.25	5.05	-0.174834	1	0
4.35	5.05	-0.184808	1	0
4.45	5.05	-0.194773	1	0
4.55	5.05	-0.204723	1	0
4.65	5.05	-0.214645	1	0
4.75	5.05	-0.224505	1	0
4.85	5.05	-0.234189	1	0
4.95	5.05	-0.242929	1	0
5.05	5.05	-0.242929	1	0
5.15	5.05	-0.234189	1	0
5.25	5.05	-0.224505	1	0
5.35	5.05	-0.214645	1	0
5.45	5.05	-0.204723	1	0
5.55	5.05	-0.194773	1	0
5.65	5.05	-0.184808	1	0
5.75	5.05	-0.174834	1	0
5.85	5.05	-0.164853	1	0
5.95	5.05	-0.154868	1	0
6.05	5.05	-0.144881	1	0
6.15	5.05	-0.134891	1	0
6.25	5.05	-0.1249	1	0
6.35	5.05	-0.114907	1	0
6.45	5.05	-0.104914	1	0
6.55	5.05	-0.0949194	1	0
6.65	5.05	-0.0849242	1	0
6.75	5.05	-0.0749286	1	0
6.85	5.05	-0.0649324	1	0
6.95	5.05	-0.0549359	1	0
7.05	5.05	-0.0449391	1	0
7.15	5.05	-0.0349419	1	0
7.25	5.05	-0.0249444	1	0
7.35	5.05	-0.0149468	1	0
7.45	5.05	-0.00494897	1	0
2.55	5.15	-0.00454123	1	0
2.65	5.15	-0.0145217	1	0
2.75	5.15	-0.0245006	1	0
2.85	5.15	-0.0344774	1	0
2.95	5.15	-0.0444519	1	0
3.05	5.15	-0.0544239	1	0
3.15	5.15	-0.0643929	1	0
3.25	5.15	-0.0743583	1	0
3.35	5.15	-0.0843196	1	0
3.45	5.15	-0.0942759	1	0
3.55	5.15	-0.104226	1	0
3.65	5.15	-0.114169	1	0
3.75	5.15	-0.124103	1	0
3.85	5.15	-0.134026	1	0
3.95	5.15	-0.143934	1	0
4.05	5.15	-0.153823	1	0
4.15	5.15	-0.163687	1	0
4.25	5.15	-0.173515	1	0
4.35	5.15	-0.183292	1	0
4.45	5.15	-0.192991	1	0
4.55	5.15	-0.202566	1	0
4.65	5.15	-0.211921	1	0
4.75	5.15	-0.220845	1	0
4.85	5.15	-0.228787	1	0
4.95	5.15	-0.234189	1	0
5.05	5.15	-0.234189	1	0
5.15	5.15	-0.228787	1	0
5.25	5.15	-0.220845	1	0
5.35	5.15	-0.211921	1	0
5.45	5.15	-0.202566	1	0
5.55	5.15	-0.192991	1	0
5.65	5.15	-0.183292	1	0
5.75	5.15	-0.173515	1	0
5.85	5.15	-0.163687	1	0
5.95	5.15	-0.153823	1	0
6.05	5.15	-0.143934	1	0
6.15	5.15	-0.134026	1	0
6.25	5.15	-0.124103	1	0
6.35	5.15	-0.114169	1	0
6.45	5.15	-0.104226	1	0
6.55	5.15	-0.0942759	1	0
6.65	5.15	-0.0843196	1	0
6.75	5.15	-0.0743583	1	0
6.85	5.15	-0.0643929	1	0
6.95	5.15	-0.0544239	1	0
7.05	5.15	-0.044452	1	0
7.15	5.15	-0.0344774	1	0
7.25	5.15	-0.0245005	1	0
7.35	5.15	-0.0145217	1	0
7.45	5.15	-0.00454123	1	0
2.55	5.25	-0.00372779	1	0
2.65	5.25	-0.0136739	1	0
2.75	5.25	-0.0236154	1	0
2.85	5.25	-0.0335514	1	0
2.95	5.25	-0.0434812	1	0
3.05	5.25	-0.053404	1	0
3.15	5.25	-0.0633184	1	0
3.25	5.25	-0.0732233	1	0
3.35	5.25	-0.0831168	1	0
3.45	5.25	-0.0929968	1	0
3.55	5.25	-0.102861	1	0
3.65	5.25	-0.112705	1	0
3.75	5.25	-0.122525	1	0
3.85	5.25	-0.132314	1	0
3.95	5.25	-0.142065	1	0
4.05	5.25	-0.151766	1	0
4.15	5.25	-0.1614	1	0
4.25	5.25	-0.170943	1	0
4.35	5.25	-0.180358	1	0
4.45	5.25	-0.189585	1	0
4.55	5.25	-0.198522	1	0
4.65	5.25	-0.206988	1	0
4.75	5.25	-0.214645	1	0
4.85	5.25	-0.220845	1	0
4.95	5.25	-0.224505	1	0
5.05	5.25	-0.224505	1	0
5.15	5.25	-0.220845	1	0
5.25	5.25	-0.214645	1	0
5.35	5.25	-0.206988	1	0
5.45	5.25	-0.198522	1	0
5.55	5.25	-0.189585	1	0
5.65	5.25	-0.180358	1	0
5.75	5.25	-0.170943	1	0
5.85	5.25	-0.1614	1	0
5.95	5.25	-0.151766	1	0
6.05	5.25	-0.142065	1	0
6.15	5.25	-0.132314	1	0
6.25	5.25	-0.122525	1	0
6.35	5.25	-0.112705	1	0
6.45	5.25	-0.102861	1	0
6.55	5.25	-0.0929969	1	0
6.65	5.25	-0.0831168	1	0
6.75	5.25	-0.0732233	1	0
6.85	5.25	-0.0633184	1	0
6.95	5.25	-0.053404	1	0
7.05	5.25	-0.0434813	1	0
7.15	5.25	-0.0335514	1	0
7.25	5.25	-0.0236153	1	0
7.35	5.25	-0.0136739	1	0
7.45	5.25	-0.00372779	1	0
2.55	5.35	-0.00251262	1	0
2.65	5.35	-0.0124079	1	0
2.75	5.35	-0.0222941	1	0
2.85	5.35	-0.0321698	1	0
2.95	5.35	-0.0420336	1	0
3.05	5.35	-0.0518839	1	0
3.15	5.35	-0.0617183	1	0
3.25	5.35	-0.0715343	1	0
3.35	5.35	-0.0813287	1	0
